,x,y
0,8,91.19381480483165
1,9,92.06993443646581
2,10,92.51458745004199
3,11,92.78898082736875
4,12,92.96757891960759
5,13,93.05464791354379
6,14,93.10797524835993
7,15,93.19407465439039
